User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Charge Status,Charge Difference
User_762,Chevy Bolt,85,Station_215,New York,1/2/24 17:00,1/2/24 19:59,76.58011323732995,2.678096541095572,41.12251368485552,21.316853183296473,Morning,Tuesday,31.362587017719612,93.56342614,233.21205778242185,14.086676394609956,1,Level 2,Long-Distance Traveler,Correct,62.20083912
User_763,Hyundai Kona,50,Station_460,New York,1/2/24 18:00,1/2/24 20:40,74.13419248313946,2.186374673949691,47.81692135737631,11.349215040076666,Evening,Sunday,71.90426649979851,99.36473574981306,151.0657029904892,18.23757818141412,6,Level 1,Long-Distance Traveler,Correct,27.46046925
User_764,Hyundai Kona,100,Station_98,San Francisco,1/2/24 19:00,1/2/24 21:11,73.80921664182601,2.3698694802298887,10.575938299260526,5.307741456234051,Afternoon,Sunday,53.17181764242919,92.16041891997818,126.39596261084692,25.044906155295536,4,DC Fast Charger,Casual Driver,Correct,38.98860128
User_765,Nissan Leaf,50,Station_420,Chicago,1/2/24 20:00,1/2/24 21:23,35.02666957024688,1.7395210907802483,22.02798564744779,28.80826686990889,Evening,Thursday,26.276244042338213,59.19858803719168,208.4805344,-8.712180413,2,Level 1,Long-Distance Traveler,Correct,32.92234399
User_767,Nissan Leaf,85,Station_451,Los Angeles,1/2/24 22:00,1/2/24 23:05,35.89954921191294,1.772447028536855,12.511897274758086,20.24627921425605,Night,Thursday,16.492752871489138,53.08457255348556,150.27721019402796,15.055827451562273,4,Level 1,Long-Distance Traveler,Correct,36.59181968
User_768,Hyundai Kona,62,Station_9,New York,1/2/24 23:00,2/2/24 2:59,48.330182762063146,2.1541462302194883,14.812569888092858,15.30369673,Morning,Wednesday,56.27459504161595,65.98703032632432,229.18283499002163,18.03247339232625,4,Level 1,Commuter,Correct,9.712435285
User_769,Hyundai Kona,75,Station_61,Chicago,2/2/24 0:00,2/2/24 2:14,53.71493232990424,1.692367291395563,23.72699960944185,30.143667136126503,Night,Saturday,15.899923907667324,58.16877869760515,152.25986699080715,-6.369328432,7,Level 1,Commuter,Correct,42.26885479
User_771,Hyundai Kona,50,Station_146,Houston,2/2/24 2:00,2/2/24 3:36,40.736704801536966,2.5345254142697695,9.866759209,36.57452173026415,Night,Friday,33.926486820365405,67.69533120051153,119.09691886890435,13.546928925511413,0,DC Fast Charger,Long-Distance Traveler,Correct,33.76884438
User_772,Tesla Model 3,62,Station_427,San Francisco,2/2/24 3:00,2/2/24 3:39,11.579770802296697,3.6160997291222783,9.634031616098616,5.777750426613394,Night,Saturday,26.10515607453083,71.39910279009044,157.6119289766852,36.03822598164686,1,Level 1,Long-Distance Traveler,Correct,45.29394672
User_776,Tesla Model 3,62,Station_226,Houston,2/2/24 7:00,2/2/24 8:26,20.51871405095877,3.6465830452467825,27.173537456201768,13.372001440926574,Afternoon,Tuesday,83.59048180230292,159.98890318877596,286.44000986240627,22.479689206672177,5,Level 1,Long-Distance Traveler,Correct,76.39842139
User_781,Nissan Leaf,64.77070141320091,Station_425,New York,2/2/24 12:00,2/2/24 13:40,15.567795776598764,1.2220213527532722,49.63914436226428,18.54969564281367,Morning,Thursday,54.124440900036355,58.52857766030961,31.59653167187535,35.69778871943199,6,Level 1,Commuter,Correct,4.40413676
User_782,Tesla Model 3,50,Station_255,Los Angeles,2/2/24 13:00,2/2/24 14:52,36.63162352131471,0.9743935458179288,17.498632754951903,31.163091386162726,Morning,Monday,35.97542853,56.839656732416486,59.09663915051596,-1.759567563,5,Level 1,Casual Driver,Correct,20.8642282
User_784,Chevy Bolt,50,Station_434,San Francisco,2/2/24 15:00,2/2/24 17:29,52.183521493408925,2.8801990619921405,37.91246435,12.995154396354248,Evening,Thursday,12.05856983860598,75.35885803842882,259.5688456,-2.664000293,3,DC Fast Charger,Casual Driver,Correct,63.3002882
User_785,Hyundai Kona,75,Station_207,Houston,2/2/24 16:00,2/2/24 18:02,42.69140537961698,1.7745536936435893,29.837585806361783,36.88590080048155,Afternoon,Wednesday,41.49585704461199,54.94247646333063,38.02248829943296,5.459169954751816,6,Level 2,Commuter,Correct,13.44661942
User_786,Tesla Model 3,61.460885466440864,Station_28,Los Angeles,2/2/24 17:00,2/2/24 17:44,17.218744475121433,0.9575211163253374,47.74613739345097,15.17599522814574,Evening,Sunday,53.671773947954115,76.20126915952576,20.49469516445374,20.018750076215888,1,DC Fast Charger,Commuter,Correct,22.52949521
User_787,Nissan Leaf,50,Station_170,New York,2/2/24 18:00,2/2/24 20:20,48.14596961410625,2.8673634929295204,15.521661798949124,31.83906197025877,Afternoon,Sunday,16.537180562904386,99.98486048295344,33.087139185236886,32.227384127689525,0,Level 1,Commuter,Correct,83.44767992
User_788,BMW i3,62,Station_336,Chicago,2/2/24 19:00,2/2/24 21:10,25.12116466546159,1.010506969032026,32.09365177234676,14.440838232748982,Night,Saturday,58.39027846003522,93.64930681962036,272.2871845279422,-6.052887854,3,DC Fast Charger,Commuter,Correct,35.25902836
User_789,Tesla Model 3,85,Station_76,Los Angeles,2/2/24 20:00,2/2/24 22:28,67.90283934003946,0.835318745,41.06704109745447,25.570139919014636,Evening,Saturday,45.582325657252866,87.80206968570528,120.3675121015226,25.58518972726768,1,Level 1,Long-Distance Traveler,Correct,42.21974403
User_790,Tesla Model 3,85,Station_116,Houston,2/2/24 21:00,2/2/24 22:45,43.254517140810776,3.2107643722436436,19.278035722978235,13.374711200908711,Night,Tuesday,16.42986703126396,85.24212847364188,156.19622550598012,27.81755697,1,Level 1,Commuter,Correct,68.81226144
User_791,Chevy Bolt,62,Station_69,San Francisco,2/2/24 22:00,3/2/24 1:07,62.61550758556181,1.815045399718526,19.794649589448294,16.78765405444762,Evening,Saturday,84.03426141510538,92.43627852480974,209.62662184057555,21.453631643088535,3,Level 2,Commuter,Correct,8.40201711
User_792,Hyundai Kona,85,Station_354,New York,2/2/24 23:00,2/2/24 23:49,43.825900117321794,3.1281282303575897,41.83746249782165,58.74667669221227,Afternoon,Tuesday,37.69447403277616,77.12655441859508,29.944440520906667,33.546857129300356,7,DC Fast Charger,Long-Distance Traveler,Correct,39.43208039
User_794,Nissan Leaf,75,Station_1,Chicago,3/2/24 1:00,3/2/24 3:40,74.82644569097782,1.398582211214841,43.13328345657307,26.21871803779052,Evening,Sunday,23.72599550105088,53.81369932194329,238.7435606565687,30.955968944199924,3.043569798496577,Level 2,Long-Distance Traveler,Correct,30.08770382
User_795,BMW i3,85,Station_167,Los Angeles,3/2/24 2:00,3/2/24 3:42,42.69140537961698,1.6833779694089597,9.433507336654076,22.947486589821068,Night,Thursday,15.000556279076262,66.92466574,0.8623613316018139,25.362705253388995,7,Level 2,Casual Driver,Correct,51.92410946
User_796,Nissan Leaf,75,Station_352,Los Angeles,3/2/24 3:00,3/2/24 5:31,78.89524910756762,1.225895512401978,30.74927681610981,7.260289753798142,Morning,Sunday,62.087646453271354,80.77137881661801,73.61394811694834,16.52085958055578,4,Level 2,Long-Distance Traveler,Correct,18.68373236
User_797,Hyundai Kona,62,Station_218,Houston,3/2/24 4:00,3/2/24 5:10,10.241885891596077,1.394747102580713,29.216213685823107,34.65331381094593,Evening,Sunday,14.961669635907109,70.51180081437839,295.9150268898221,18.15385475237356,3,DC Fast Charger,Commuter,Correct,55.55013118
User_799,Chevy Bolt,50,Station_368,New York,3/2/24 6:00,3/2/24 9:03,59.922814416459936,3.7532164796861327,30.429448129131227,14.117725724108118,Night,Wednesday,41.64275168503707,95.00695843,239.15823897118236,7.177322498461926,7,Level 2,Commuter,Correct,53.36420675
User_800,Chevy Bolt,62,Station_251,Chicago,3/2/24 7:00,3/2/24 9:39,8.353019856414647,3.4304844579467044,34.719681724361955,35.66061843777716,Morning,Tuesday,13.142563107472808,97.25962097296544,42.55134218801984,2.819187376633357,7,DC Fast Charger,Commuter,Correct,84.11705787
User_801,Chevy Bolt,58.36980451713409,Station_347,San Francisco,3/2/24 8:00,3/2/24 8:52,40.76283311435537,0.938436579,41.33293546359443,24.914504678756114,Evening,Sunday,57.81468020270049,87.27068668,196.5140061601193,35.54952433115825,3,Level 1,Casual Driver,Correct,29.45600648
User_802,Chevy Bolt,85,Station_344,Chicago,3/2/24 9:00,3/2/24 9:52,18.89056337329201,1.4187837431940964,17.00535033559547,28.242755824472564,Morning,Monday,54.31147107328103,57.65603262904937,73.25683049364379,32.95043053419288,2,DC Fast Charger,Commuter,Correct,3.344561556
User_804,Hyundai Kona,62,Station_174,San Francisco,3/2/24 11:00,3/2/24 11:38,12.814363147239058,2.588535180640522,27.381994351172008,29.63541951288657,Afternoon,Monday,66.46134154461114,68.41309481751257,251.17135317316612,22.61418258510924,1,Level 1,Commuter,Correct,1.951753273
User_805,Nissan Leaf,75,Station_170,Houston,3/2/24 12:00,3/2/24 12:42,8.918418777562092,1.556936695800068,16.241963359211958,8.640023654066123,Night,Thursday,16.990405001559274,55.826641029606314,15.21342604109595,9.113968186390393,1.2086330827192395,Level 1,Long-Distance Traveler,Correct,38.83623603
User_808,Chevy Bolt,75,Station_90,San Francisco,3/2/24 15:00,3/2/24 16:20,7.8588683891368705,3.3611287057883636,4.830371677364436,36.51188192041881,Morning,Saturday,81.86550346623888,96.13231206914588,284.6536204721152,23.69545557275726,0,Level 1,Commuter,Correct,14.2668086
User_809,Tesla Model 3,75,Station_49,San Francisco,3/2/24 16:00,3/2/24 17:33,70.17135459506048,3.8279458316010713,12.962522175124477,13.921007539612305,Evening,Wednesday,11.95265428740866,52.68266543699139,155.72507105533435,1.496106620534535,3.286324572194227,Level 2,Casual Driver,Correct,40.73001115
User_810,Hyundai Kona,62,Station_446,New York,3/2/24 17:00,3/2/24 18:21,15.187432130994928,2.734597570509603,13.080022985194764,26.153094791229552,Morning,Tuesday,11.88322274236719,59.52963307240878,252.85110656388096,36.99991588152188,2,Level 2,Casual Driver,Correct,47.64641033
User_811,BMW i3,85,Station_294,Chicago,3/2/24 18:00,3/2/24 21:58,77.86131613,0.7065366457805022,30.14418743877484,37.13040463379047,Evening,Saturday,63.10434295286288,66.61241345662742,20.65567779666782,0.7865344167262283,0,Level 1,Long-Distance Traveler,Correct,3.508070504
User_812,Nissan Leaf,62,Station_407,San Francisco,3/2/24 19:00,3/2/24 20:07,37.189293647002586,1.228841335073204,3.856692166975177,17.774248916406137,Night,Friday,49.06955895638808,85.10116940945218,269.1480889624259,19.856611575428744,0.088598258,Level 2,Casual Driver,Correct,36.03161045
User_813,Tesla Model 3,62,Station_150,Chicago,3/2/24 20:00,3/2/24 22:09,25.711923926721692,2.3093277171746265,32.62090777265186,29.45116374090035,Evening,Sunday,37.0929557,84.74088765106924,190.28182293406505,8.005172341,5,DC Fast Charger,Casual Driver,Correct,47.64793195
User_814,Tesla Model 3,50,Station_132,San Francisco,3/2/24 21:00,4/2/24 0:42,9.086246707562893,2.010057473078036,14.088726040982015,16.94513541759885,Morning,Wednesday,50.00570005,64.81183664,278.4282293628509,-8.983604993,5,Level 2,Long-Distance Traveler,Correct,14.80613659
User_817,Tesla Model 3,100,Station_457,Houston,4/2/24 0:00,4/2/24 1:20,53.648424429654725,3.4085422116998423,47.29035525269705,14.665039144930637,Evening,Saturday,21.455270566975216,98.16391585359358,292.8722924029989,12.025622631533851,2,DC Fast Charger,Commuter,Correct,76.70864529
User_819,Hyundai Kona,100,Station_199,San Francisco,4/2/24 2:00,4/2/24 4:50,71.16250433532748,1.2026073220933535,44.74486265,23.701275045537972,Afternoon,Thursday,48.963543957597054,92.57237250489908,287.06397976246177,3.706865682142661,3.7340553096703446,Level 1,Casual Driver,Correct,43.60882855
User_821,Tesla Model 3,47.59576449275049,Station_386,Chicago,4/2/24 4:00,4/2/24 5:24,58.91061762118734,2.2832964460179275,23.379598455661355,9.749992695035187,Evening,Thursday,30.45137839196829,52.11796213219462,138.8827900568325,-8.603112051,1,Level 1,Casual Driver,Correct,21.66658374
User_822,BMW i3,100,Station_49,Los Angeles,4/2/24 5:00,4/2/24 7:18,8.751670019,3.1355357024066897,11.595383272812684,5.043208361101098,Night,Tuesday,53.35718299408809,91.29317175718576,49.68197927195274,4.854309132964509,0,DC Fast Charger,Long-Distance Traveler,Correct,37.93598876
User_823,Nissan Leaf,100,Station_472,Chicago,4/2/24 6:00,4/2/24 9:56,31.888072339650034,1.388571419069791,39.83717408,21.14919718434809,Evening,Sunday,23.174795172887475,56.48999004066699,124.72108285311188,15.848155124176898,4,Level 2,Commuter,Correct,33.31519487
User_824,Chevy Bolt,50,Station_232,Chicago,4/2/24 7:00,4/2/24 10:20,64.04377270020223,0.5304193228924319,46.35165385864999,38.26495023705481,Night,Wednesday,10.960410669496534,99.44437858,200.64279131343625,29.876089552488345,0,Level 2,Long-Distance Traveler,Correct,88.48396791
User_825,Tesla Model 3,100,Station_247,Chicago,4/2/24 8:00,4/2/24 9:13,56.045290258936504,2.4921117691874235,19.01024307896112,13.466370642080678,Evening,Wednesday,37.92406568833189,97.56418981426546,152.25986699080715,12.43676471814378,7,Level 1,Commuter,Correct,59.64012413
User_827,Nissan Leaf,100,Station_479,San Francisco,4/2/24 10:00,4/2/24 13:45,72.79850067918807,3.6753647417642448,15.442091209962834,19.06124363256488,Evening,Wednesday,85.32324000436734,90.16605635118688,172.5314754441898,24.182121524307966,5,Level 2,Casual Driver,Correct,4.842816347
User_828,BMW i3,85,Station_239,Los Angeles,4/2/24 11:00,4/2/24 14:10,67.88757428323595,1.945335136351206,30.12670190711655,9.410223532178584,Night,Monday,32.61214548046976,58.444104327586665,249.5432916448901,16.005488635856537,3,Level 2,Long-Distance Traveler,Correct,25.83195885
User_829,Nissan Leaf,75,Station_415,San Francisco,4/2/24 12:00,4/2/24 15:01,41.24835865229704,2.827611166,32.95083718392784,34.56122689160816,Night,Friday,18.352147384233092,50.601029508862496,154.34561667139718,3.221734497771365,5,DC Fast Charger,Casual Driver,Correct,32.24888212
User_830,Tesla Model 3,100,Station_367,San Francisco,4/2/24 13:00,4/2/24 16:13,35.024111186545994,0.9186724236081418,32.092788481760344,8.515026701,Evening,Saturday,15.989490353813975,91.81341991459188,120.73231381977114,14.619838264589935,4.789456705,Level 1,Long-Distance Traveler,Correct,75.82392956
User_831,BMW i3,100,Station_168,Chicago,4/2/24 14:00,4/2/24 16:37,54.91320565679101,2.0404564639583023,7.600372847699664,32.21803368412769,Evening,Friday,40.234728507604245,86.30040219514237,57.95464278230427,2.765501689562982,1,DC Fast Charger,Casual Driver,Correct,46.06567369
User_832,Chevy Bolt,75,Station_48,Los Angeles,4/2/24 15:00,4/2/24 17:14,51.02335300165405,3.034842753846944,45.80149944059677,39.1307183,Afternoon,Sunday,50.762355730466226,61.774039782538246,270.61929591044793,11.007994868332403,1,Level 1,Casual Driver,Correct,11.01168405
User_833,Nissan Leaf,12.033336968357112,Station_51,San Francisco,4/2/24 16:00,4/2/24 16:39,62.63359253447133,0.6688544309778959,9.038507110178308,17.682306654831375,Evening,Saturday,14.33606470736266,94.93985971345596,288.5503554397001,47.31817615431811,0,DC Fast Charger,Casual Driver,Correct,80.60379501
User_836,BMW i3,140.7620615787216,Station_439,Houston,4/2/24 19:00,4/2/24 21:18,60.08034819074353,2.0783051276167948,46.15424524259217,17.111067835808612,Night,Tuesday,37.69074850745198,93.80110629341414,221.89677790062672,-10.72476975,6,DC Fast Charger,Long-Distance Traveler,Correct,56.11035779
User_837,Nissan Leaf,100,Station_216,Los Angeles,4/2/24 20:00,4/2/24 22:17,47.20021555132315,4.146497950188242,43.11477983426108,28.559128710330526,Afternoon,Thursday,36.35120734538151,90.25736866,85.60223413230133,37.58491867360899,5,Level 1,Casual Driver,Correct,53.90616131
User_838,Nissan Leaf,50,Station_177,Los Angeles,4/2/24 21:00,5/2/24 0:52,58.55989952016146,2.339015100635245,18.576886876394852,9.835438648338712,Morning,Sunday,52.127874413345054,62.521194392612024,70.40128973,-2.275689474,7,Level 2,Commuter,Correct,10.39331998
User_839,Chevy Bolt,75,Station_380,Los Angeles,4/2/24 22:00,5/2/24 0:49,18.529060697578466,2.336419694967444,6.3463350749875405,18.266059157609313,Evening,Thursday,49.89280166549236,52.10707785,187.58147365293513,38.79052519670133,1,Level 1,Long-Distance Traveler,Correct,2.214276187
User_840,Chevy Bolt,75,Station_474,San Francisco,4/2/24 23:00,5/2/24 2:39,20.026313858630445,1.826933687468276,41.61784215307051,28.408615788605804,Night,Wednesday,20.45340920756221,35.97407902,190.80046963864052,25.25712194742985,4,Level 2,Commuter,Correct,15.52066981
User_841,Hyundai Kona,75,Station_80,New York,5/2/24 0:00,5/2/24 2:55,61.12076151907815,0.8631229860137307,25.603799331857445,29.083112306704297,Evening,Tuesday,68.06172182116148,73.86836769,95.80916358830729,1.5205785309510986,7,Level 1,Long-Distance Traveler,Correct,5.806645871
User_842,Hyundai Kona,100,Station_185,San Francisco,5/2/24 1:00,5/2/24 3:03,47.99575165649026,2.6912705186964616,39.154830349071936,10.675075124888576,Evening,Friday,54.78679099648707,78.98374139159887,292.69772318223676,17.588065382112188,2,Level 1,Long-Distance Traveler,Correct,24.1969504
User_843,Tesla Model 3,100,Station_367,San Francisco,5/2/24 2:00,5/2/24 3:32,60.70480470905676,3.0724875340310067,8.364823050543798,38.66687047010912,Evening,Thursday,51.670163660648555,69.68809606416363,156.638375,50.54394308994467,6,Level 1,Commuter,Correct,18.0179324
User_844,Tesla Model 3,50,Station_461,Chicago,5/2/24 3:00,5/2/24 4:53,35.84392988591518,0.5841349456705043,8.057717582270522,9.078226155198172,Evening,Sunday,22.809563778884243,94.52158774685414,219.1032925273127,-9.079100594,6.808033448075264,Level 1,Commuter,Correct,71.71202397
User_845,Hyundai Kona,75,Station_399,Chicago,5/2/24 4:00,5/2/24 4:54,77.26132089921293,2.937547731631452,25.603799331857445,28.104534061396496,Night,Sunday,52.19891030362686,54.65266515468652,128.62606058066137,18.92055755273905,1,DC Fast Charger,Casual Driver,Correct,2.453754851
User_846,Hyundai Kona,75,Station_27,San Francisco,5/2/24 5:00,5/2/24 5:41,44.87557340248862,1.6791984280701115,9.76614988,9.096976064,Morning,Friday,62.89081175346798,65.64834863502412,245.35532264165815,22.966643514524215,4.062688149,Level 1,Commuter,Correct,2.757536882
User_847,BMW i3,75,Station_452,Houston,5/2/24 6:00,5/2/24 8:58,61.56734925121615,3.710275407997624,41.31627181654345,8.421126909886086,Evening,Saturday,17.25267949273368,58.878411740482555,279.5167461006761,-2.209581899,1,Level 1,Long-Distance Traveler,Correct,41.62573225
